1,1,53.89,60.35,122.89999999999999,61.1,1,1,1.0
1,2,0.0,11.47,17.24,32.75,1,1,1.0
1,3,312.0,0.0,401.58000000000004,118.3,1,1,1.0
1,4,95.22,0.0,223.79,66.83,1,1,1.0
2,1,37.19,57.4,118.65,58.86000000000001,1,1,1.0
2,2,0.0,11.47,9.4,32.75,1,1,1.0
2,3,311.57,0.0,401.31,118.3,1,1,1.0
2,4,95.22,0.0,223.79,66.83,1,1,1.0
3,1,20.5,54.45,114.4,56.61999999999999,1,1,1.0
3,2,0.0,11.47,9.4,32.75,1,1,1.0
3,3,311.15,0.0,401.02,118.3,1,1,1.0
3,4,95.22,0.0,223.79,66.83,1,1,1.0
4,1,5.18,51.5,111.41999999999999,54.379999999999995,1,1,1.0
4,2,0.0,11.47,9.4,32.75,1,1,1.0
4,3,310.72,0.0,400.74,118.3,1,1,1.0
4,4,95.22,0.0,223.79,66.83,1,1,1.0
5,1,0.04,48.55,92.6,52.14,1,1,1.0
5,2,0.0,11.47,9.4,32.75,1,1,1.0
5,3,310.3,0.0,400.45,118.3,1,1,1.0
5,4,95.22,0.0,223.79,66.83,1,1,1.0
6,1,1.92,45.6,73.78,49.9,1,1,1.0
6,2,0.0,11.47,9.4,32.75,1,1,1.0
6,3,309.87,0.0,400.17999999999995,118.3,1,1,1.0
6,4,95.22,0.0,223.79,66.83,1,1,1.0
7,1,1.92,45.6,59.08,49.9,1,1,1.0
7,2,0.0,11.47,9.4,32.75,1,1,1.0
7,3,309.44,0.0,399.90000000000003,118.3,1,1,1.0
7,4,95.22,0.0,223.79,66.83,1,1,1.0
8,1,0.0,45.6,44.1,49.9,1,1,1.0
8,2,0.0,11.47,9.4,32.75,1,1,1.0
8,3,309.02,0.0,399.61,118.3,1,1,1.0
8,4,95.22,0.0,223.79,66.83,1,1,1.0
9,1,1.92,45.6,25.979999999999997,49.9,1,1,1.0
9,2,0.0,11.47,9.4,32.75,1,1,1.0
9,3,308.59,0.0,399.33,118.3,1,1,1.0
9,4,95.22,0.0,223.79,66.83,1,1,1.0
10,1,0.0,45.6,13.2,34.49999999999999,1,1,1.0
10,5,913.49,190.97,46.50999999999999,77.96000000000001,1,1,1.0
10,2,0.0,11.47,9.4,32.75,1,1,1.0
10,3,308.17,0.0,399.05,118.3,1,1,1.0
10,4,95.22,0.0,223.79,66.83,1,1,1.0
11,1,0.0,45.6,2.3,34.49999999999999,1,1,1.0
11,5,869.81,181.28,90.19000000000005,86.66,1,1,1.0
11,2,0.0,11.47,9.4,32.75,1,1,1.0
11,3,307.74,0.0,398.77,118.3,1,1,1.0
11,4,95.22,0.0,223.79,66.83,1,1,1.0
12,1,0.0,45.6,13.2,34.49999999999999,1,1,1.0
12,5,826.13,171.59,133.87,95.36999999999998,1,1,1.0
12,2,0.0,11.47,9.4,32.75,1,1,1.0
12,3,307.32,0.0,398.47999999999996,118.3,1,1,1.0
12,4,95.22,0.0,223.79,66.83,1,1,1.0
13,1,0.0,45.6,13.2,34.49999999999999,1,1,1.0
13,5,782.45,161.9,177.54999999999995,104.07000000000002,1,1,1.0
13,2,0.0,11.47,9.4,32.75,1,1,1.0
13,3,307.32,0.0,398.47999999999996,118.3,1,1,1.0
13,4,95.22,0.0,223.79,66.83,1,1,1.0
14,1,0.0,45.6,13.2,34.49999999999999,1,1,1.0
14,5,738.78,152.21,221.22000000000003,112.78,1,1,1.0
14,6,0.0,173.42,19.47,53.370000000000005,1,1,1.0
14,2,0.0,11.47,9.4,32.75,1,1,1.0
14,3,307.32,0.0,398.47999999999996,118.3,1,1,1.0
14,4,95.22,0.0,223.79,66.83,1,1,1.0
15,1,0.0,45.6,13.2,34.49999999999999,1,1,1.0
15,5,695.1,142.51,264.9,121.49000000000001,1,1,1.0
15,6,0.0,162.2,39.73,77.69,1,1,1.0
15,2,0.0,11.47,9.4,32.75,1,1,1.0
15,3,307.32,0.0,398.47999999999996,118.3,1,1,1.0
15,4,95.22,0.0,223.79,66.83,1,1,1.0
16,1,0.0,45.6,13.2,34.49999999999999,1,1,1.0
16,5,658.58,135.84,260.16999999999996,117.63999999999999,1,1,1.0
16,6,0.0,162.6,57.51,92.5,1,1,1.0
16,2,0.0,11.47,9.4,32.75,1,1,1.0
16,3,307.32,0.0,398.47999999999996,118.3,1,1,1.0
16,4,95.22,0.0,223.79,66.83,1,1,1.0
17,1,0.0,45.6,13.2,34.49999999999999,1,1,1.0
17,5,622.06,129.17,255.44000000000005,113.78,1,1,1.0
17,6,0.0,163.0,75.3,107.30000000000001,1,1,1.0
17,2,0.0,11.47,9.4,32.75,1,1,1.0
17,3,307.32,0.0,398.47999999999996,118.3,1,1,1.0
17,4,95.22,0.0,223.79,66.83,1,1,1.0
18,1,0.0,45.6,13.2,34.49999999999999,1,1,1.0
18,5,585.54,122.5,250.71000000000004,109.93,1,1,1.0
18,6,0.0,169.27,97.2,112.72999999999999,1,1,1.0
18,2,0.0,11.47,9.4,32.75,1,1,1.0
18,3,307.32,0.0,398.47999999999996,118.3,1,1,1.0
18,4,95.22,0.0,223.79,66.83,1,1,1.0
19,1,0.0,45.6,13.2,34.49999999999999,1,1,1.0
19,5,549.02,115.83,245.98000000000002,106.07000000000001,1,1,1.0
19,6,0.0,175.53,119.1,118.16999999999999,1,1,1.0
19,2,0.0,11.47,9.4,32.75,1,1,1.0
19,3,307.32,0.0,398.47999999999996,118.3,1,1,1.0
19,4,95.22,0.0,223.79,66.83,1,1,1.0
20,1,0.0,45.6,13.2,34.49999999999999,1,1,1.0
20,5,519.81,110.21,233.29000000000008,102.59000000000002,1,1,1.0
20,6,0.0,181.8,141.0,123.59999999999997,1,1,1.0
20,2,0.0,11.47,9.4,32.75,1,1,1.0
20,3,307.32,0.0,398.47999999999996,118.3,1,1,1.0
20,4,95.22,0.0,223.79,66.83,1,1,1.0
21,1,0.0,45.6,13.2,34.49999999999999,1,1,1.0
21,5,490.59,104.59,224.36000000000007,99.96000000000001,1,1,1.0
21,6,0.4,186.6,168.79999999999998,135.20000000000002,1,1,1.0
21,2,0.0,11.47,9.4,32.75,1,1,1.0
21,3,307.32,0.0,398.47999999999996,118.3,1,1,1.0
21,4,95.22,0.0,223.79,66.83,1,1,1.0
22,1,0.0,45.6,13.2,34.49999999999999,1,1,1.0
22,5,461.38,98.97,215.41999999999996,97.33000000000001,1,1,1.0
22,6,0.0,195.8,203.3,143.21999999999997,1,1,1.0
22,2,0.0,11.47,9.4,32.75,1,1,1.0
22,3,307.32,0.0,398.47999999999996,118.3,1,1,1.0
22,4,95.22,0.0,223.79,66.83,1,1,1.0
23,1,0.0,45.6,13.2,34.49999999999999,1,1,1.0
23,5,432.16,93.35,207.88999999999993,94.70000000000002,1,1,1.0
23,6,18.46,205.82,216.85999999999999,150.42000000000002,1,1,1.0
23,2,0.0,11.47,9.4,32.75,1,1,1.0
23,3,307.32,0.0,398.47999999999996,118.3,1,1,1.0
23,4,95.22,0.0,223.79,66.83,1,1,1.0
24,1,0.0,45.6,13.2,34.49999999999999,1,1,1.0
24,5,402.95,87.74,200.34999999999997,92.06000000000002,1,1,1.0
24,6,36.93,215.84,230.40999999999997,157.61999999999998,1,1,1.0
24,2,0.0,11.47,9.4,32.75,1,1,1.0
24,3,307.32,0.0,398.47999999999996,118.3,1,1,1.0
24,4,95.22,0.0,223.79,66.83,1,1,1.0
25,1,0.0,45.6,13.2,34.49999999999999,1,1,1.0
25,5,378.97,84.69,192.92999999999995,89.03,1,1,1.0
25,6,55.39,225.86,243.97000000000003,164.82,1,1,1.0
25,2,0.0,11.47,9.4,32.75,1,1,1.0
25,3,307.32,0.0,398.47999999999996,118.3,1,1,1.0
25,4,95.22,0.0,223.79,66.83,1,1,1.0
26,1,0.0,45.6,13.2,34.49999999999999,1,1,1.0
26,5,355.0,81.65,185.5,85.97999999999999,1,1,1.0
26,6,82.17,235.88,257.53,172.01999999999998,1,1,1.0
26,2,0.0,11.47,9.4,32.75,1,1,1.0
26,3,307.32,0.0,398.47999999999996,118.3,1,1,1.0
26,4,95.22,0.0,223.79,66.83,1,1,1.0
27,1,0.0,45.6,13.2,34.49999999999999,1,1,1.0
27,5,333.1,78.61,179.76999999999998,82.94000000000001,1,1,1.0
27,6,113.17,248.72,280.83,185.08,1,1,1.0
27,2,0.0,11.47,9.4,32.75,1,1,1.0
27,3,307.32,0.0,398.47999999999996,118.3,1,1,1.0
27,4,95.22,0.0,223.79,66.83,1,1,1.0
28,1,0.0,45.6,13.2,34.49999999999999,1,1,1.0
28,5,311.2,75.56,174.03000000000003,79.91,1,1,1.0
28,6,146.16,261.68,298.84000000000003,200.71999999999997,1,1,1.0
28,2,0.0,11.47,9.4,32.75,1,1,1.0
28,3,307.32,0.0,398.47999999999996,118.3,1,1,1.0
28,4,95.22,0.0,223.79,66.83,1,1,1.0
29,1,0.0,45.6,13.2,34.49999999999999,1,1,1.0
29,5,289.31,72.52,168.29000000000002,76.86,1,1,1.0
29,6,179.15,274.64,316.85,216.36,1,1,1.0
29,7,912.78,176.23,47.22000000000003,77.95000000000002,1,1,1.0
29,2,0.0,11.47,9.4,32.75,1,1,1.0
29,3,307.32,0.0,398.47999999999996,118.3,1,1,1.0
29,4,95.22,0.0,223.79,66.83,1,1,1.0
30,1,0.0,45.6,13.2,34.49999999999999,1,1,1.0
30,5,267.41,69.48,164.48999999999995,73.82000000000001,1,1,1.0
30,6,216.73,291.27,346.06999999999994,224.23000000000002,1,1,1.0
30,7,866.61,164.64,93.38999999999999,87.07000000000002,1,1,1.0
30,2,0.0,11.47,9.4,32.75,1,1,1.0
30,3,307.32,0.0,398.47999999999996,118.3,1,1,1.0
30,4,95.22,0.0,223.79,66.83,1,1,1.0
31,1,0.0,45.6,13.2,34.49999999999999,1,1,1.0
31,5,250.91,66.78,157.35999999999999,72.30000000000001,1,1,1.0
31,6,254.3,307.9,375.3,232.10000000000002,1,1,1.0
31,7,820.44,153.06,139.55999999999995,96.18,1,1,1.0
31,2,0.0,11.47,9.4,32.75,1,1,1.0
31,3,307.32,0.0,398.47999999999996,118.3,1,1,1.0
31,4,95.22,0.0,223.79,66.83,1,1,1.0
32,1,0.0,45.6,13.2,34.49999999999999,1,1,1.0
32,5,234.41,64.09,150.22,70.78,1,1,1.0
32,6,303.78,326.67,390.52,213.32999999999998,1,1,1.0
32,7,774.27,141.48,185.73000000000002,105.29000000000002,1,1,1.0
32,2,0.0,11.47,9.4,32.75,1,1,1.0
32,3,307.32,0.0,398.47999999999996,118.3,1,1,1.0
32,4,95.22,0.0,223.79,66.83,1,1,1.0
33,1,0.0,45.6,13.2,34.49999999999999,1,1,1.0
33,5,217.9,61.4,143.1,69.25,1,1,1.0
33,6,353.25,345.43,405.75,194.57,1,1,1.0
33,7,728.1,129.9,231.89999999999998,114.4,1,1,1.0
33,2,0.0,11.47,9.4,32.75,1,1,1.0
33,3,307.32,0.0,398.47999999999996,118.3,1,1,1.0
33,4,95.22,0.0,223.79,66.83,1,1,1.0
34,1,0.0,45.6,13.2,34.49999999999999,1,1,1.0
34,5,201.4,58.71,140.17,67.72,1,1,1.0
34,6,404.0,368.8,456.5,171.2,1,1,1.0
34,7,690.15,123.58,250.25,110.64999999999999,1,1,1.0
34,2,0.0,11.47,9.4,32.75,1,1,1.0
34,3,307.32,0.0,398.47999999999996,118.3,1,1,1.0
34,4,95.22,0.0,223.79,66.83,1,1,1.0
35,1,0.0,45.6,13.2,34.49999999999999,1,1,1.0
35,5,184.9,56.01,137.23,66.21000000000001,1,1,1.0
35,6,471.8,395.9,441.49999999999994,144.10000000000002,1,1,1.0
35,7,652.2,117.26,241.51,106.90999999999998,1,1,1.0
35,2,0.0,11.47,9.4,32.75,1,1,1.0
35,3,307.32,0.0,398.47999999999996,118.3,1,1,1.0
35,4,95.22,0.0,223.79,66.83,1,1,1.0
36,1,0.0,45.6,13.2,34.49999999999999,1,1,1.0
36,5,168.4,53.32,134.29999999999998,64.68,1,1,1.0
36,6,542.1,423.0,398.79999999999995,117.0,1,1,1.0
36,7,614.25,110.94,232.76999999999998,103.16,1,1,1.0
36,2,0.0,11.47,9.4,32.75,1,1,1.0
36,3,307.32,0.0,398.47999999999996,118.3,1,1,1.0
36,4,95.22,0.0,223.79,66.83,1,1,1.0
37,1,0.0,45.6,13.2,34.49999999999999,1,1,1.0
37,5,155.06,51.11,130.31,63.379999999999995,1,1,1.0
37,6,626.4,450.1,333.6,89.89999999999998,1,1,1.0
37,7,576.3,104.62,224.0300000000001,99.41,1,1,1.0
37,2,0.0,11.47,9.4,32.75,1,1,1.0
37,3,307.32,0.0,398.47999999999996,118.3,1,1,1.0
37,4,95.22,0.0,223.79,66.83,1,1,1.0
38,1,0.0,45.6,13.2,34.49999999999999,1,1,1.0
38,5,141.71,48.91,126.34,62.06,1,1,1.0
38,6,732.45,482.4,227.54999999999995,57.60000000000002,1,1,1.0
38,7,544.75,98.3,215.66999999999996,95.67,1,1,1.0
38,2,0.0,11.47,9.4,32.75,1,1,1.0
38,3,307.32,0.0,398.47999999999996,118.3,1,1,1.0
38,4,95.22,0.0,223.79,66.83,1,1,1.0
39,1,0.0,45.6,13.2,34.49999999999999,1,1,1.0
39,5,128.37,46.7,122.35,60.75999999999999,1,1,1.0
39,6,838.5,514.7,121.5,25.299999999999955,1,1,1.0
39,7,513.2,91.98,207.29999999999995,91.92,1,1,1.0
39,2,0.0,11.47,9.4,32.75,1,1,1.0
39,3,307.32,0.0,398.47999999999996,118.3,1,1,1.0
39,4,95.22,0.0,223.79,66.83,1,1,1.0
40,1,0.0,45.6,13.2,34.49999999999999,1,1,1.0
40,5,115.03,44.49,118.37,59.449999999999996,1,1,1.0
40,6,838.5,514.7,121.5,25.299999999999955,1,1,1.0
40,7,482.43,86.83,200.16000000000003,90.17,1,1,1.0
40,2,0.0,11.47,9.4,32.75,1,1,1.0
40,3,307.32,0.0,398.47999999999996,118.3,1,1,1.0
40,4,95.22,0.0,223.79,66.83,1,1,1.0
41,1,0.0,45.6,13.2,34.49999999999999,1,1,1.0
41,5,101.68,42.29,116.41999999999999,58.14000000000001,1,1,1.0
41,6,838.5,514.7,121.5,25.299999999999955,1,1,1.0
41,7,451.66,81.68,193.00999999999993,88.41999999999999,1,1,1.0
41,2,0.0,11.47,9.4,32.75,1,1,1.0
41,3,307.32,0.0,398.47999999999996,118.3,1,1,1.0
41,4,95.22,0.0,223.79,66.83,1,1,1.0
42,1,0.0,45.6,13.2,34.49999999999999,1,1,1.0
42,5,88.34,40.08,114.46000000000001,56.83,1,1,1.0
42,6,838.5,514.7,121.5,25.299999999999955,1,1,1.0
42,7,420.89,76.53,185.87,86.66999999999999,1,1,1.0
42,2,0.0,11.47,9.4,32.75,1,1,1.0
42,3,307.32,0.0,398.47999999999996,118.3,1,1,1.0
42,4,95.22,0.0,223.79,66.83,1,1,1.0
43,1,0.0,45.6,13.2,34.49999999999999,1,1,1.0
43,5,75.0,37.87,112.5,55.53000000000001,1,1,1.0
43,6,838.5,514.7,121.5,25.299999999999955,1,1,1.0
43,7,396.88,71.38,178.73000000000002,84.92000000000002,1,1,1.0
43,2,0.0,11.47,9.4,32.75,1,1,1.0
43,3,307.32,0.0,398.47999999999996,118.3,1,1,1.0
43,4,95.22,0.0,223.79,66.83,1,1,1.0
44,1,0.0,45.6,13.2,34.49999999999999,1,1,1.0
44,5,65.36,36.27,109.50000000000001,54.71999999999999,1,1,1.0
44,6,838.5,514.7,121.5,25.299999999999955,1,1,1.0
